,adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
135588,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,6,2011,25.25,MOFA
135589,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,7,2011,25.0,MOFA
135590,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,8,2011,24.6667,MOFA
135591,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,9,2011,25.5,MOFA
135592,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,10,2011,25.0,MOFA
135593,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,11,2011,25.0,MOFA
135594,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,12,2011,26.6,MOFA
135595,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,1,2012,30.75,MOFA
135596,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,2,2012,40.25,MOFA
135597,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,3,2012,47.4,MOFA
135598,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,5,2012,63.75,MOFA
135599,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,7,2012,63.75,MOFA
135600,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,8,2012,61.75,MOFA
135601,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,9,2012,63.5,MOFA
